user_id,age,gender,height_cm,weight_kg,bmi,shoe_size,apparel_size,foot_arch_type,primary_sport,fitness_level,workouts_per_week,indoor_or_outdoor,budget_min,budget_max,preferred_brands,style_preference,color_preference,material_preference,location,climate
U01089,22,female,170.8,65.6,22.5,9.5,M,normal,yoga,advanced,5,both,45,283,Nike|Adidas,athleisure,grey,synthetic,"Atlanta, GA",temperate
U01090,42,male,177.2,97.0,30.9,10.5,XL,low,lifestyle,beginner,4,both,17,58,Nike|Jordan|Adidas,retro,orange,synthetic,"Portland, OR",temperate
U01091,31,male,180.8,88.6,27.1,11.5,L,normal,yoga,beginner,2,indoor,14,77,Nike|Adidas,athleisure,white,synthetic,"Portland, OR",temperate
U01092,31,male,179.7,82.3,25.5,10.0,L,normal,lifestyle,intermediate,3,indoor,68,274,Nike,casual,grey,synthetic,"New York, NY",continental
U01093,36,female,164.0,70.5,26.2,9.0,L,normal,yoga,intermediate,2,indoor,47,124,Adidas|Nike|Jordan,performance,red,polyester,"Minneapolis, MN",cold
U01094,37,female,164.9,66.9,24.6,9.0,L,normal,running,intermediate,3,both,12,38,Adidas|Nike,performance,grey,knit,"Phoenix, AZ",hot
U01095,50,female,164.9,67.7,24.9,9.0,L,normal,running,advanced,3,outdoor,46,125,Jordan|Nike,casual,grey,synthetic,"Detroit, MI",continental
U01096,34,female,170.4,78.1,26.9,9.5,L,normal,running,beginner,4,both,15,39,Nike,athleisure,black,leather,"Philadelphia, PA",temperate
U01097,52,male,169.5,83.6,29.1,9.0,XL,high,running,intermediate,4,outdoor,46,155,Adidas,athleisure,blue,cotton,"Minneapolis, MN",cold
U01098,19,male,191.7,78.6,21.4,12.5,M,normal,training,advanced,3,indoor,58,130,Nike,performance,multi,synthetic,"San Diego, CA",hot
U01099,44,male,163.6,82.7,30.9,7.5,XL,low,running,advanced,3,outdoor,54,258,Adidas,performance,purple,knit,"Seattle, WA",temperate
U01100,18,male,171.3,86.3,29.4,9.0,XL,normal,football,beginner,4,outdoor,12,69,Jordan|Adidas,performance,green,cotton,"Dallas, TX",hot
U01101,48,male,173.7,100.2,33.2,9.5,XXL,normal,running,beginner,4,both,21,84,Nike|Adidas,performance,blue,knit,"Atlanta, GA",temperate
U01102,24,female,167.7,71.7,25.5,9.0,L,normal,basketball,beginner,5,outdoor,13,35,Nike|Adidas,performance,yellow,synthetic,"Philadelphia, PA",temperate
U01103,37,male,176.0,76.8,24.8,10.0,M,normal,training,intermediate,2,both,23,130,Nike,performance,beige,synthetic,"Boston, MA",continental
U01104,27,male,181.4,66.5,20.2,10.5,S,normal,running,intermediate,4,both,54,186,Adidas,athleisure,black,nylon,"Chicago, IL",continental
U01105,43,female,166.4,74.5,26.9,9.5,L,low,yoga,intermediate,4,indoor,18,57,Adidas|Nike,performance,blue,polyester,"New York, NY",continental
U01106,32,male,177.7,90.3,28.6,10.5,XL,normal,outdoor,intermediate,4,outdoor,36,92,Adidas|Nike,performance,purple,cotton,"Orlando, FL",tropical
U01107,20,male,174.8,80.4,26.3,10.5,L,high,running,intermediate,3,indoor,40,100,Adidas,athleisure,yellow,mesh,"Dallas, TX",hot
U01108,38,male,171.3,72.5,24.7,9.0,M,normal,football,beginner,3,outdoor,15,68,Nike,performance,brown,leather,"Dallas, TX",hot
U01109,20,female,163.5,55.3,20.7,8.5,S,normal,training,intermediate,2,both,36,157,Adidas,athleisure,multi,mesh,"Atlanta, GA",temperate
U01110,28,male,175.4,92.0,29.9,9.5,XL,normal,training,advanced,2,both,80,224,Jordan|Adidas,athleisure,white,cotton,"Houston, TX",tropical
U01111,47,male,167.3,89.6,32.0,9.5,XL,high,running,intermediate,4,outdoor,51,125,Nike|Jordan,performance,navy,mesh,"Miami, FL",tropical
U01112,49,female,167.7,71.7,25.5,9.5,L,high,running,intermediate,4,outdoor,30,148,Adidas|Nike,performance,black,mesh,"Chicago, IL",continental
U01113,25,male,191.7,58.8,16.0,12.5,S,normal,running,beginner,3,both,33,90,Adidas|Nike|Jordan,athleisure,blue,leather,"Orlando, FL",tropical
U01114,34,male,180.3,78.7,24.2,11.0,M,normal,running,beginner,3,both,15,66,Nike|Adidas,performance,black,polyester,"Las Vegas, NV",hot
U01115,31,female,163.5,85.8,32.1,9.5,XXL,high,yoga,advanced,4,indoor,29,142,Nike|Adidas,athleisure,grey,synthetic,"Philadelphia, PA",temperate
U01116,18,male,179.1,81.5,25.4,10.0,M,normal,yoga,beginner,3,indoor,20,81,Adidas,athleisure,blue,mesh,"Philadelphia, PA",temperate
U01117,43,female,177.7,61.3,19.4,10.5,S,normal,basketball,beginner,2,indoor,19,48,Adidas,casual,pink,cotton,"Dallas, TX",hot
U01118,18,male,183.3,73.9,22.0,11.0,S,normal,running,advanced,2,outdoor,49,131,Nike,performance,black,synthetic,"Portland, OR",temperate
U01119,30,male,173.7,87.2,28.9,9.0,XL,normal,yoga,beginner,2,indoor,12,40,Adidas,athleisure,purple,gore-tex,"Denver, CO",cold
U01120,38,male,168.0,80.7,28.6,8.5,XL,normal,football,advanced,4,outdoor,82,224,Adidas,casual,black,mesh,"New York, NY",continental
U01121,26,male,182.5,77.6,23.3,11.0,M,normal,running,intermediate,4,outdoor,48,176,Adidas,performance,red,polyester,"Portland, OR",temperate
U01122,25,female,170.4,68.8,23.7,9.0,M,normal,skateboarding,intermediate,4,outdoor,15,71,Adidas,casual,beige,polyester,"Denver, CO",cold
U01123,39,female,152.7,67.4,28.9,7.0,XL,normal,skateboarding,intermediate,5,outdoor,39,98,Nike|Jordan,casual,purple,fleece,"Detroit, MI",continental
U01124,20,female,167.3,72.2,25.8,9.5,L,normal,training,advanced,3,outdoor,18,111,Nike|Adidas,performance,blue,fleece,"Charlotte, NC",temperate
U01125,48,male,185.9,79.5,23.0,12.0,M,low,training,intermediate,3,indoor,69,165,Nike,athleisure,black,synthetic,"Chicago, IL",continental
U01126,48,female,175.9,59.7,19.3,10.5,S,normal,training,beginner,3,indoor,46,118,Nike,performance,black,polyester,"Las Vegas, NV",hot
U01127,43,male,172.7,75.8,25.4,9.0,M,low,training,intermediate,2,both,32,86,Nike|Jordan,athleisure,pink,synthetic,"Las Vegas, NV",hot
U01128,50,male,173.7,77.5,25.7,9.5,L,high,outdoor,intermediate,5,outdoor,11,35,Adidas|Nike|Jordan,athleisure,black,nylon,"New York, NY",continental
U01129,29,male,177.2,69.1,22.0,9.5,S,low,football,advanced,4,outdoor,105,268,Nike,performance,black,polyester,"New York, NY",continental
U01130,32,male,178.5,87.0,27.3,10.5,L,low,training,intermediate,4,both,17,107,Adidas|Jordan,casual,blue,mesh,"Houston, TX",tropical
U01131,25,female,155.2,66.2,27.5,7.5,XL,normal,training,intermediate,4,indoor,35,107,Adidas|Nike|Jordan,performance,black,knit,"Los Angeles, CA",hot
U01132,50,female,172.6,66.1,22.2,10.5,M,low,training,beginner,3,indoor,22,97,Adidas|Nike,athleisure,orange,nylon,"Seattle, WA",temperate
U01133,29,male,180.8,78.1,23.9,10.5,M,normal,training,beginner,4,indoor,19,56,Adidas|Nike,performance,navy,cotton,"San Francisco, CA",temperate
U01134,35,male,173.3,89.8,29.9,9.5,XL,normal,running,intermediate,4,outdoor,29,81,Nike,casual,purple,polyester,"Detroit, MI",continental
U01135,21,female,168.1,63.9,22.6,9.0,M,high,football,intermediate,4,indoor,16,74,Adidas,athleisure,grey,fleece,"Atlanta, GA",temperate
U01136,52,female,161.6,55.9,21.4,8.5,S,normal,basketball,advanced,3,both,40,203,Adidas|Nike,casual,beige,mesh,"Chicago, IL",continental
U01137,25,female,158.9,59.6,23.6,7.5,M,low,football,advanced,4,outdoor,78,239,Jordan|Nike|Adidas,retro,multi,mesh,"Chicago, IL",continental
U01138,27,female,164.0,76.9,28.6,8.5,XL,normal,skateboarding,intermediate,3,outdoor,90,208,Jordan|Nike,athleisure,navy,gore-tex,"Portland, OR",temperate
U01139,19,male,177.7,76.4,24.2,10.0,M,high,running,advanced,4,outdoor,56,160,Nike,performance,black,cotton,"Chicago, IL",continental
U01140,53,male,171.3,94.8,32.3,9.5,XL,normal,running,intermediate,4,outdoor,29,99,Jordan,performance,black,polyester,"Detroit, MI",continental
U01141,43,male,179.7,85.9,26.6,10.5,L,normal,tennis,beginner,2,both,40,94,Adidas,performance,beige,synthetic,"Las Vegas, NV",hot
U01142,57,female,170.4,60.7,20.9,9.5,S,normal,running,intermediate,4,both,23,57,Nike|Jordan|Adidas,performance,blue,knit,"Atlanta, GA",temperate
U01143,27,female,161.2,72.2,27.8,8.5,XL,low,running,advanced,4,outdoor,111,299,Nike,performance,black,mesh,"New York, NY",continental
U01144,21,female,169.2,54.4,19.0,9.5,S,normal,yoga,advanced,3,indoor,42,148,Adidas,athleisure,grey,knit,"Dallas, TX",hot
U01145,50,male,158.4,66.7,26.6,7.0,L,normal,yoga,intermediate,4,indoor,28,95,Nike|Adidas,athleisure,beige,mesh,"Minneapolis, MN",cold
U01146,28,male,175.4,82.1,26.7,10.0,L,high,training,beginner,3,indoor,10,43,Adidas,performance,multi,gore-tex,"Atlanta, GA",temperate
U01147,38,male,183.7,87.1,25.8,11.0,L,low,running,beginner,3,indoor,34,85,Nike,performance,black,nylon,"Dallas, TX",hot
U01148,40,female,164.9,62.3,22.9,9.0,M,high,yoga,beginner,3,both,14,58,Jordan,athleisure,blue,polyester,"New York, NY",continental
U01149,42,male,180.3,77.0,23.7,11.0,M,low,yoga,beginner,2,indoor,22,62,Adidas|Nike,athleisure,orange,mesh,"Las Vegas, NV",hot
U01150,52,female,160.6,60.1,23.3,8.5,M,high,training,intermediate,3,indoor,21,52,Nike,performance,pink,cotton,"New York, NY",continental
U01151,18,female,165.5,57.8,21.1,9.5,S,normal,training,beginner,4,indoor,14,44,Nike,performance,red,knit,"Seattle, WA",temperate
U01152,22,female,175.9,59.7,19.3,10.5,S,low,training,intermediate,3,indoor,13,68,Adidas|Jordan,casual,yellow,mesh,"Phoenix, AZ",hot
U01153,36,male,174.3,83.9,27.6,9.5,L,normal,running,advanced,2,outdoor,31,197,Nike|Jordan,performance,orange,mesh,"Orlando, FL",tropical
U01154,47,female,170.8,75.8,26.0,10.0,L,normal,yoga,beginner,2,indoor,20,58,Jordan|Nike,athleisure,navy,polyester,"Phoenix, AZ",hot
U01155,20,male,179.1,91.1,28.4,11.0,L,high,outdoor,beginner,3,both,10,35,Nike|Adidas,performance,blue,leather,"Miami, FL",tropical
U01156,27,male,181.4,95.1,28.9,11.5,XL,normal,tennis,intermediate,4,outdoor,14,88,Jordan|Adidas,retro,orange,cotton,"Dallas, TX",hot
U01157,36,male,169.5,83.6,29.1,9.0,XL,high,training,beginner,5,both,10,35,Adidas|Nike,casual,green,polyester,"Philadelphia, PA",temperate
U01158,40,female,164.9,66.6,24.5,9.0,L,high,football,intermediate,2,indoor,22,68,Jordan,performance,black,synthetic,"San Diego, CA",hot
U01159,31,female,161.2,66.5,25.6,8.5,L,normal,yoga,intermediate,2,both,50,160,Adidas,athleisure,blue,mesh,"Philadelphia, PA",temperate
U01160,36,female,165.5,68.2,24.9,9.0,L,normal,outdoor,intermediate,3,both,10,52,Adidas|Jordan,performance,navy,gore-tex,"New York, NY",continental
U01161,23,male,172.1,89.2,30.1,9.5,XL,normal,yoga,beginner,5,indoor,20,60,Jordan,casual,multi,cotton,"Orlando, FL",tropical
U01162,21,female,164.9,48.7,17.9,9.0,XS,normal,basketball,advanced,2,indoor,30,109,Nike,casual,blue,knit,"Las Vegas, NV",hot
U01163,51,male,191.7,97.8,26.6,12.5,XL,normal,training,intermediate,2,both,23,78,Nike,performance,white,polyester,"New York, NY",continental
U01164,52,male,188.5,76.7,21.6,12.0,S,normal,running,intermediate,2,outdoor,29,70,Nike|Jordan|Adidas,athleisure,black,synthetic,"Miami, FL",tropical
U01165,29,male,179.7,93.3,28.9,10.5,XL,normal,running,intermediate,2,outdoor,21,120,Adidas|Nike,athleisure,beige,polyester,"Miami, FL",tropical
U01166,41,male,180.8,96.4,29.5,10.5,XL,normal,outdoor,intermediate,4,outdoor,39,126,Nike,performance,navy,polyester,"Dallas, TX",hot
U01167,20,male,178.5,85.7,26.9,10.5,L,low,running,beginner,3,outdoor,10,35,Nike,athleisure,white,knit,"Portland, OR",temperate
U01168,27,male,163.7,83.1,31.0,8.0,XL,high,yoga,intermediate,4,indoor,35,170,Jordan,athleisure,grey,polyester,"Miami, FL",tropical
U01169,48,male,174.8,87.1,28.5,10.0,XL,high,training,intermediate,3,both,21,64,Nike,performance,black,cotton,"Charlotte, NC",temperate
U01170,42,male,173.3,91.0,30.3,10.0,XL,normal,training,intermediate,2,indoor,44,124,Adidas,casual,black,polyester,"Portland, OR",temperate
U01171,26,male,183.3,81.3,24.2,11.5,M,low,yoga,intermediate,3,indoor,21,64,Nike,performance,grey,synthetic,"Detroit, MI",continental
U01172,32,female,167.3,46.7,16.7,9.5,XS,high,running,advanced,4,indoor,58,136,Nike|Adidas,athleisure,pink,mesh,"Philadelphia, PA",temperate
U01173,36,female,163.5,65.0,24.3,8.5,M,normal,training,beginner,4,indoor,15,38,Adidas|Nike|Jordan,performance,green,mesh,"Detroit, MI",continental
U01174,40,female,160.7,84.7,32.8,8.0,XXL,normal,training,beginner,2,indoor,11,52,Jordan,athleisure,black,polyester,"Orlando, FL",tropical
U01175,20,female,172.9,67.0,22.4,10.5,M,high,running,intermediate,4,outdoor,27,79,Nike,performance,pink,leather,"Las Vegas, NV",hot
U01176,56,female,170.5,60.8,20.9,10.0,S,normal,football,intermediate,4,outdoor,18,53,Adidas|Jordan,casual,green,cotton,"Houston, TX",tropical
U01177,50,male,180.8,71.6,21.9,11.0,S,normal,tennis,advanced,5,outdoor,65,188,Jordan,retro,white,fleece,"Philadelphia, PA",temperate
U01178,31,female,172.6,80.4,27.0,10.5,L,low,training,beginner,2,indoor,22,78,Adidas,performance,black,gore-tex,"Los Angeles, CA",hot
U01179,52,male,183.7,84.7,25.1,10.5,M,normal,running,intermediate,2,both,142,327,Adidas,performance,pink,gore-tex,"Detroit, MI",continental
U01180,27,male,159.0,90.0,35.6,7.0,XXL,normal,running,advanced,5,outdoor,71,244,Adidas|Jordan,performance,navy,fleece,"Philadelphia, PA",temperate
U01181,50,female,163.5,61.2,22.9,8.5,M,normal,lifestyle,intermediate,4,both,67,172,Adidas,casual,grey,cotton,"Las Vegas, NV",hot
U01182,45,male,183.7,91.1,27.0,12.0,L,high,football,intermediate,2,outdoor,15,50,Adidas,performance,navy,knit,"Chicago, IL",continental
U01183,20,female,165.5,48.2,17.6,9.5,XS,high,running,intermediate,3,both,15,38,Jordan|Nike,performance,orange,mesh,"Orlando, FL",tropical
U01184,33,male,179.7,82.3,25.5,11.0,L,normal,yoga,intermediate,3,indoor,25,93,Adidas,casual,black,knit,"Chicago, IL",continental
U01185,26,female,169.2,61.6,21.5,9.5,M,normal,yoga,intermediate,4,indoor,33,222,Nike|Adidas|Jordan,casual,blue,knit,"Phoenix, AZ",hot
U01186,50,female,173.6,62.1,20.6,10.0,S,normal,tennis,intermediate,2,outdoor,89,297,Nike|Adidas,retro,white,cotton,"Chicago, IL",continental
U01187,50,male,182.5,79.3,23.8,11.0,M,normal,yoga,advanced,4,both,39,124,Nike,performance,white,cotton,"Detroit, MI",continental
U01188,37,female,168.1,46.1,16.3,9.0,XS,normal,training,beginner,4,both,10,51,Adidas,performance,green,rubber,"Miami, FL",tropical
U01189,28,male,172.4,88.3,29.7,10.0,XL,low,football,beginner,3,outdoor,29,82,Nike|Jordan|Adidas,performance,red,synthetic,"Orlando, FL",tropical
U01190,18,male,190.2,93.0,25.7,12.0,XL,normal,basketball,intermediate,3,indoor,32,79,Nike,casual,brown,gore-tex,"Portland, OR",temperate
U01191,23,male,172.7,67.4,22.6,9.5,M,normal,yoga,beginner,2,indoor,21,50,Nike,performance,grey,fleece,"Minneapolis, MN",cold
U01192,38,female,159.5,91.3,35.9,8.5,XXL,low,basketball,beginner,5,outdoor,22,85,Nike,casual,blue,polyester,"Detroit, MI",continental
U01193,35,female,158.9,61.4,24.3,7.5,M,normal,running,advanced,3,outdoor,123,450,Nike|Jordan|Adidas,performance,black,mesh,"San Diego, CA",hot
U01194,37,female,162.2,55.8,21.2,8.0,S,high,running,intermediate,3,outdoor,74,182,Nike|Adidas|Jordan,performance,purple,cotton,"Denver, CO",cold
U01195,22,female,151.0,62.0,27.2,6.0,L,normal,running,advanced,2,outdoor,134,297,Adidas|Jordan,performance,red,cotton,"Miami, FL",tropical
U01196,21,female,160.1,65.1,25.4,8.0,L,high,yoga,intermediate,4,indoor,10,40,Adidas,athleisure,beige,polyester,"Detroit, MI",continental
U01197,31,female,169.9,63.5,22.0,9.5,M,normal,swimming,intermediate,5,both,28,165,Nike,performance,red,cotton,"Denver, CO",cold
U01198,20,male,176.0,78.1,25.2,10.0,M,normal,yoga,intermediate,4,both,10,58,Nike,athleisure,black,gore-tex,"Los Angeles, CA",hot
U01199,31,male,166.6,83.5,30.1,8.0,XL,high,basketball,beginner,3,indoor,38,131,Jordan,performance,navy,knit,"Detroit, MI",continental
U01200,18,female,157.2,64.7,26.2,8.0,L,low,training,intermediate,3,indoor,59,152,Nike|Adidas|Jordan,performance,multi,mesh,"Portland, OR",temperate
U01201,21,female,162.9,75.6,28.5,8.0,XL,low,yoga,beginner,4,indoor,12,69,Nike|Adidas,athleisure,black,polyester,"Detroit, MI",continental
U01202,20,female,145.7,52.0,24.5,6.0,L,high,running,beginner,3,outdoor,14,39,Nike,performance,white,rubber,"Orlando, FL",tropical
U01203,40,female,160.1,49.2,19.2,7.0,S,normal,training,intermediate,3,indoor,17,86,Adidas|Nike,athleisure,red,knit,"San Francisco, CA",temperate
U01204,35,male,166.6,88.8,32.0,9.0,XL,high,running,intermediate,2,outdoor,14,89,Adidas,performance,navy,mesh,"Chicago, IL",continental
U01205,48,female,165.9,61.9,22.5,9.0,M,low,basketball,beginner,2,indoor,30,90,Adidas|Nike,retro,black,cotton,"Chicago, IL",continental
U01206,33,female,172.6,56.0,18.8,9.0,S,high,running,intermediate,3,both,41,124,Adidas,performance,black,polyester,"Orlando, FL",tropical
U01207,54,male,185.3,92.4,26.9,11.5,L,normal,training,intermediate,4,indoor,45,191,Adidas,casual,black,synthetic,"Portland, OR",temperate
U01208,23,male,174.3,81.7,26.9,9.5,L,normal,running,intermediate,4,indoor,42,169,Jordan,performance,blue,knit,"Denver, CO",cold
U01209,22,female,155.2,49.1,20.4,7.0,S,high,training,beginner,3,indoor,10,37,Nike,athleisure,beige,synthetic,"Denver, CO",cold
U01210,19,female,151.3,60.2,26.3,6.5,L,normal,running,intermediate,2,outdoor,45,105,Adidas|Jordan|Nike,performance,blue,leather,"Charlotte, NC",temperate
U01211,34,female,162.2,59.7,22.7,8.0,M,normal,training,intermediate,4,indoor,52,128,Nike|Adidas|Jordan,performance,grey,knit,"Seattle, WA",temperate
U01212,34,female,165.9,63.9,23.2,8.5,M,high,running,advanced,4,outdoor,49,159,Adidas|Nike,performance,black,synthetic,"Las Vegas, NV",hot
U01213,21,male,183.3,77.6,23.1,10.5,M,high,running,intermediate,4,outdoor,56,128,Jordan|Adidas,athleisure,brown,mesh,"Detroit, MI",continental
U01214,31,female,156.0,71.8,29.5,8.0,XL,low,yoga,beginner,4,indoor,26,80,Jordan,athleisure,multi,polyester,"Atlanta, GA",temperate
U01215,54,male,172.1,76.7,25.9,9.5,L,low,running,beginner,4,both,10,51,Adidas,athleisure,pink,polyester,"Las Vegas, NV",hot
U01216,31,male,182.6,86.7,26.0,11.0,L,high,training,advanced,3,indoor,46,155,Adidas,performance,blue,rubber,"Atlanta, GA",temperate
U01217,28,female,169.2,60.1,21.0,9.5,S,normal,running,advanced,5,indoor,59,142,Nike,performance,beige,nylon,"Detroit, MI",continental
U01218,33,female,168.8,52.7,18.5,9.0,S,normal,training,advanced,4,indoor,43,122,Adidas,athleisure,blue,leather,"San Francisco, CA",temperate
U01219,24,male,168.7,76.6,26.9,8.5,L,low,training,beginner,4,indoor,22,51,Nike|Adidas,performance,grey,leather,"Denver, CO",cold
U01220,47,female,177.9,76.0,24.0,11.0,M,low,lifestyle,beginner,4,indoor,12,38,Nike|Adidas,retro,black,synthetic,"Portland, OR",temperate
U01221,36,male,178.5,87.0,27.3,10.5,L,high,basketball,intermediate,4,indoor,54,128,Nike,retro,black,polyester,"Detroit, MI",continental
U01222,45,male,173.7,91.7,30.4,10.0,XL,normal,training,intermediate,3,outdoor,72,189,Jordan,performance,blue,mesh,"Chicago, IL",continental
U01223,18,female,161.7,72.7,27.8,8.5,XL,normal,basketball,intermediate,5,indoor,35,88,Jordan|Adidas,performance,grey,gore-tex,"Seattle, WA",temperate
U01224,57,male,176.6,82.0,26.3,9.5,L,normal,lifestyle,intermediate,3,outdoor,57,128,Nike|Adidas|Jordan,casual,black,polyester,"Denver, CO",cold
U01225,30,female,172.0,55.3,18.7,10.5,S,normal,swimming,advanced,2,indoor,42,176,Adidas,performance,blue,fleece,"Los Angeles, CA",hot
U01226,32,male,172.1,86.2,29.1,9.0,XL,normal,training,intermediate,4,indoor,23,68,Jordan,performance,pink,polyester,"Denver, CO",cold
U01227,20,female,167.3,72.5,25.9,10.0,L,high,outdoor,advanced,4,outdoor,71,314,Nike|Jordan|Adidas,casual,red,gore-tex,"Chicago, IL",continental
U01228,33,female,160.1,49.2,19.2,8.0,S,normal,football,intermediate,3,outdoor,15,38,Jordan|Adidas,performance,green,fleece,"Denver, CO",cold
U01229,44,female,164.0,76.1,28.3,9.5,XL,normal,yoga,intermediate,4,indoor,34,105,Nike|Jordan,athleisure,orange,synthetic,"Dallas, TX",hot
U01230,40,female,165.9,59.7,21.7,9.5,M,normal,training,beginner,5,both,10,47,Nike|Adidas,athleisure,black,polyester,"Chicago, IL",continental
U01231,19,female,151.9,56.1,24.3,6.5,M,low,running,advanced,3,outdoor,73,263,Jordan|Nike|Adidas,performance,multi,gore-tex,"Seattle, WA",temperate
U01232,32,male,184.7,73.3,21.5,11.0,S,normal,running,intermediate,3,outdoor,24,115,Adidas|Nike|Jordan,performance,black,gore-tex,"Minneapolis, MN",cold
U01233,37,male,169.9,90.4,31.3,9.0,XL,normal,training,intermediate,2,indoor,88,307,Adidas,performance,green,nylon,"Las Vegas, NV",hot
U01234,56,female,167.3,63.3,22.6,9.5,M,low,outdoor,beginner,4,outdoor,10,54,Adidas,performance,navy,polyester,"Miami, FL",tropical
U01235,26,female,156.0,60.6,24.9,7.5,L,normal,yoga,intermediate,3,indoor,33,76,Adidas|Jordan,athleisure,blue,cotton,"Orlando, FL",tropical
U01236,49,female,160.2,49.3,19.2,8.0,S,low,training,beginner,3,indoor,12,35,Adidas,performance,brown,cotton,"Houston, TX",tropical
U01237,50,female,158.3,73.4,29.3,8.0,XL,normal,lifestyle,intermediate,4,both,75,167,Adidas,casual,green,knit,"Boston, MA",continental
U01238,27,female,145.8,61.9,29.1,6.0,XL,normal,training,intermediate,3,indoor,15,74,Nike,athleisure,black,synthetic,"Orlando, FL",tropical
